tweet_id,cat_breed,conf_value
814530161257443328,miniature_poodle,0.626913
814638523311648768,golden_retriever,0.650814
814986499976527872,dalmatian,0.999828
815639385530101762,German_shepherd,0.8179529999999999
815736392542261248,Border_collie,0.5489069999999999
815966073409433600,Tibetan_mastiff,0.506312
815990720817401858,Chihuahua,0.428756
816014286006976512,English_setter,0.677408
816091915477250048,Pomeranian,0.967345
816336735214911488,Labrador_retriever,0.91933
816697700272001025,Chihuahua,0.756992
816816676327063552,malamute,0.668164
816829038950027264,golden_retriever,0.700466
817056546584727552,kelpie,0.8644149999999999
817120970343411712,Saluki,0.568809
817171292965273600,golden_retriever,0.295483
817181837579653120,Tibetan_mastiff,0.506312
817415592588222464,Doberman,0.806163
817423860136083457,Samoyed,0.3362
817536400337801217,pug,0.971358
817777686764523521,curly-coated_retriever,0.733256
817827839487737858,cocker_spaniel,0.387608
818145370475810820,golden_retriever,0.621931
818259473185828864,miniature_schnauzer,0.367368
818536468981415936,Welsh_springer_spaniel,0.999403
818588835076603904,Norwegian_elkhound,0.372202
818614493328580609,Chihuahua,0.450722
818627210458333184,Labrador_retriever,0.384188
819004803107983360,standard_poodle,0.351308
819015337530290176,standard_poodle,0.351308
819227688460238848,Border_terrier,0.4824520000000001
819347104292290561,Rottweiler,0.909106
819588359383371776,Cardigan,0.5479350000000001
819711362133872643,toy_poodle,0.0220094
819952236453363712,American_Staffordshire_terrier,0.925505
820314633777061888,Gordon_setter,0.940724
820446719150292993,golden_retriever,0.938048
820690176645140481,West_Highland_white_terrier,0.872064
820749716845686786,golden_retriever,0.8380120000000001
821044531881721856,Old_English_sheepdog,0.14802
821107785811234820,Pomeranian,0.85659
821149554670182400,German_shepherd,0.515933
821407182352777218,Irish_setter,0.5054960000000001
821522889702862852,Doberman,0.7635390000000001
821765923262631936,golden_retriever,0.980071
821813639212650496,Saint_Bernard,0.995143
821886076407029760,golden_retriever,0.26623800000000003
822244816520155136,Samoyed,0.585441
822462944365645825,Pomeranian,0.960199
822489057087389700,Samoyed,0.416769
822610361945911296,cocker_spaniel,0.6644869999999999
822647212903690241,Samoyed,0.416769
822859134160621569,malinois,0.332897
822872901745569793,Lakeland_terrier,0.196015
822975315408461824,Pembroke,0.233162
823269594223824897,Samoyed,0.585441
823322678127919110,Chihuahua,0.990253
823581115634085888,German_shepherd,0.280949
823699002998870016,cairn,0.203999
823939628516474880,schipperke,0.23407600000000006
824325613288833024,Pembroke,0.990793
824663926340194305,English_setter,0.526488
824775126675836928,Border_terrier,0.610499
825026590719483904,Eskimo_dog,0.524454
825147591692263424,Pekinese,0.354823
825535076884762624,Rottweiler,0.681495
825829644528148480,Great_Pyrenees,0.8534069999999999
826115272272650244,golden_retriever,0.997071
826204788643753985,Labrador_retriever,0.782058
826240494070030336,French_bulldog,0.903048
826476773533745153,German_shepherd,0.7418600000000001
826598365270007810,French_bulldog,0.628119
826848821049180160,Great_Pyrenees,0.858764
826958653328592898,golden_retriever,0.6173890000000001
827199976799354881,Great_Dane,0.8696809999999999
827324948884643840,golden_retriever,0.352486
827600520311402496,Pembroke,0.32563800000000004
827653905312006145,collie,0.285555
827933404142436356,German_shepherd,0.8061149999999999
828011680017821696,American_Staffordshire_terrier,0.936662
828372645993398273,malamute,0.663047
828376505180889089,American_Staffordshire_terrier,0.5230859999999999
828381636999917570,Bedlington_terrier,0.392535
828408677031882754,Weimaraner,0.13303299999999998
828409743546925057,toy_poodle,0.908457
828650029636317184,golden_retriever,0.649209
828708714936930305,Mexican_hairless,0.942911
828770345708580865,Chesapeake_Bay_retriever,0.765979
829011960981237760,boxer,0.312221
829141528400556032,golden_retriever,0.57314
829374341691346946,Staffordshire_bullterrier,0.757547
829449946868879360,Labrador_retriever,0.315163
829501995190984704,French_bulldog,0.950851
829861396166877184,Border_terrier,0.394486
829878982036299777,golden_retriever,0.6173890000000001
830097400375152640,toy_poodle,0.442713
830583320585068544,Labrador_retriever,0.908703
830956169170665475,kuvasz,0.451516
831262627380748289,cocker_spaniel,0.26332300000000003
831309418084069378,Doberman,0.369389
831315979191906304,briard,0.982755
831322785565769729,Old_English_sheepdog,0.999715
831552930092285952,Chihuahua,0.257415
831650051525054464,Eskimo_dog,0.530416
831670449226514432,Pembroke,0.6248020000000001
831911600680497154,bloodhound,0.777562
831939777352105988,Pomeranian,0.153862
832032802820481025,whippet,0.601712
832040443403784192,miniature_pinscher,0.796313
832215726631055365,Afghan_hound,0.274637
832273440279240704,Pembroke,0.134081
832369877331693569,kelpie,0.50469
832397543355072512,Pekinese,0.988916
832636094638288896,Eskimo_dog,0.5250319999999999
832757312314028032,Cardigan,0.160888
832998151111966721,boxer,0.539036
833124694597443584,Cardigan,0.7105229999999999
833479644947025920,golden_retriever,0.727039
833722901757046785,West_Highland_white_terrier,0.918144
833826103416520705,Chihuahua,0.438054
833863086058651648,kuvasz,0.494969
834086379323871233,Labrador_retriever,0.0452627
834209720923721728,golden_retriever,0.754799
834458053273591808,Rhodesian_ridgeback,0.468619
834574053763584002,golden_retriever,0.262936
834786237630337024,Border_terrier,0.156276
834931633769889797,soft-coated_wheaten_terrier,0.330573
835152434251116546,American_Staffordshire_terrier,0.967066
835172783151792128,Border_collie,0.663138
835264098648616962,Chesapeake_Bay_retriever,0.736871
835297930240217089,Rottweiler,0.341276
835574547218894849,Staffordshire_bullterrier,0.6106550000000001
836001077879255040,Samoyed,0.963558
836260088725786625,borzoi,0.564688
836753516572119041,schipperke,0.0115635
836989968035819520,toy_poodle,0.005887300000000001
837110210464448512,Siberian_husky,0.767696
837366284874571778,American_Staffordshire_terrier,0.660085
837471256429613056,Norwegian_elkhound,0.976255
837820167694528512,golden_retriever,0.887625
838083903487373313,chow,0.800975
838476387338051585,Great_Pyrenees,0.997692
838561493054533637,kelpie,0.216562
838921590096166913,Border_terrier,0.664538
839239871831150596,Leonberg,0.927021
839549326359670784,Norwich_terrier,0.393527
839990271299457024,Staffordshire_bullterrier,0.604938
840268004936019968,Chesapeake_Bay_retriever,0.8639870000000001
840632337062862849,golden_retriever,0.711148
841077006473256960,Brittany_spaniel,0.962985
841314665196081154,Afghan_hound,0.903712
841439858740625411,Labrador_retriever,0.853684
841680585030541313,Chihuahua,0.547401
841833993020538882,Samoyed,0.3362
842115215311396866,chow,0.293493
842163532590374912,French_bulldog,0.891227
842535590457499648,Pembroke,0.685084
842765311967449089,Labrador_retriever,0.0293399
842846295480000512,Labrador_retriever,0.461076
842892208864923648,Chihuahua,0.50537
843235543001513987,Pembroke,0.958452
843604394117681152,Labrador_retriever,0.430583
843856843873095681,Labrador_retriever,0.92254
844223788422217728,Labrador_retriever,0.71951
844704788403113984,Labrador_retriever,0.980213
844973813909606400,Labrador_retriever,0.742421
844979544864018432,Shetland_sheepdog,0.000132068
845306882940190720,Irish_water_spaniel,0.567475
845397057150107648,Dandie_Dinmont,0.394404
845677943972139009,chow,0.8086810000000001
845812042753855489,Samoyed,0.979803
846042936437604353,golden_retriever,0.96111
846153765933735936,giant_schnauzer,0.346468
846514051647705089,golden_retriever,0.650003
846874817362120707,Shetland_sheepdog,0.450539
847116187444137987,American_Staffordshire_terrier,0.128935
847157206088847362,Staffordshire_bullterrier,0.21960900000000005
847251039262605312,Airedale,0.49538
847606175596138505,Cardigan,0.413688
847842811428974592,Bernese_mountain_dog,0.951337
848212111729840128,Bedlington_terrier,0.333486
848324959059550208,malamute,0.5445760000000001
848690551926992896,flat-coated_retriever,0.8236479999999999
849412302885593088,schipperke,0.907559
849776966551130114,Chihuahua,0.292092
850019790995546112,Shetland_sheepdog,0.759907
850145622816686080,kelpie,0.7147979999999999
850380195714523136,Yorkshire_terrier,0.249012
850753642995093505,pug,0.996952
851224888060895234,standard_poodle,0.00568265
851591660324737024,Cardigan,0.394507
851953902622658560,Staffordshire_bullterrier,0.757547
852189679701164033,Bernese_mountain_dog,0.42315
852553447878664193,bloodhound,0.186498
852672615818899456,golden_retriever,0.7112350000000001
852912242202992640,Great_Dane,0.7837649999999999
853639147608842240,German_shepherd,0.509879
853760880890318849,miniature_pinscher,0.29251900000000003
854010172552949760,English_springer,0.354733
854120357044912130,black-and-tan_coonhound,0.8548610000000001
854365224396361728,Pembroke,0.90708
854482394044301312,Chihuahua,0.26024200000000003
854732716440526848,Pembroke,0.6955479999999999
855459453768019968,Blenheim_spaniel,0.389513
855851453814013952,flat-coated_retriever,0.321676
856282028240666624,Chihuahua,0.8765430000000001
856526610513747968,Old_English_sheepdog,0.798481
856543823941562368,Boston_bull,0.30691
857029823797047296,golden_retriever,0.968623
857263160327368704,Samoyed,0.998021
857393404942143489,malamute,0.8415969999999999
857746408056729600,Labrador_retriever,0.919832
857989990357356544,French_bulldog,0.43258
858107933456039936,golden_retriever,0.863874
858471635011153920,Pembroke,0.987407
858843525470990336,golden_retriever,0.57812
859196978902773760,malamute,0.224218
859607811541651456,golden_retriever,0.8955290000000001
859851578198683649,Labrador_retriever,0.899086
859924526012018688,French_bulldog,0.254587
860524505164394496,Bedlington_terrier,0.286558
860563773140209665,Cardigan,0.583936
861005113778896900,German_shepherd,0.507951
861288531465048066,Bouvier_des_Flandres,0.0826102
861383897657036800,Cardigan,0.771008
861769973181624320,cocker_spaniel,0.0464032
862096992088072192,chow,0.677589
862722525377298433,basset,0.39333
862831371563274240,Australian_terrier,0.207281
863062471531167744,French_bulldog,0.935804
863079547188785154,Lakeland_terrier,0.275242
863432100342583297,Staffordshire_bullterrier,0.690517
863553081350529029,Eskimo_dog,0.41333
864197398364647424,golden_retriever,0.945905
864279568663928832,bull_mastiff,0.668613
865006731092295680,Pembroke,0.989882
865359393868664832,Chesapeake_Bay_retriever,0.832435
865718153858494464,golden_retriever,0.673664
866334964761202691,Samoyed,0.984086
866450705531457537,French_bulldog,0.905334
866686824827068416,flat-coated_retriever,0.51473
867051520902168576,Samoyed,0.471403
867072653475098625,Blenheim_spaniel,0.352946
867421006826221569,Eskimo_dog,0.6164569999999999
867774946302451713,Border_collie,0.661953
867900495410671616,Labrador_retriever,0.522644
868552278524837888,whippet,0.378151
868622495443632128,Labrador_retriever,0.868107
868880397819494401,French_bulldog,0.153718
869227993411051520,Pembroke,0.664181
869596645499047938,Chihuahua,0.955156
869702957897576449,Pembroke,0.993449
869772420881756160,Pembroke,0.980148
870308999962521604,Greater_Swiss_Mountain_dog,0.6227520000000001
870374049280663552,golden_retriever,0.841001
870656317836468226,Pembroke,0.945495
871032628920680449,kelpie,0.3980530000000001
871515927908634625,komondor,0.974781
871762521631449091,Labrador_retriever,0.921393
871879754684805121,Shetland_sheepdog,0.969171
872122724285648897,pug,0.808396
872261713294495745,Labrador_retriever,0.972019
872486979161796608,Pembroke,0.931861
872620804844003328,cocker_spaniel,0.513191
872820683541237760,pug,0.99912
872967104147763200,Labrador_retriever,0.476913
873213775632977920,vizsla,0.6197819999999999
873580283840344065,Newfoundland,0.678537
873697596434513921,French_bulldog,0.153718
874012996292530176,Cardigan,0.806674
874057562936811520,flat-coated_retriever,0.8321770000000001
874296783580663808,cocker_spaniel,0.437216
874680097055178752,Labrador_retriever,0.836052
875021211251597312,West_Highland_white_terrier,0.7143189999999999
875144289856114688,Siberian_husky,0.245048
875747767867523072,Labrador_retriever,0.799551
876120275196170240,Bernese_mountain_dog,0.534327
876484053909872640,golden_retriever,0.874566
876838120628539392,bloodhound,0.575751
877201837425926144,Pembroke,0.93112
877316821321428993,Saluki,0.5099670000000001
877556246731214848,basset,0.995368
877611172832227328,Irish_setter,0.364729
877736472329191424,Chesapeake_Bay_retriever,0.8379559999999999
878057613040115712,French_bulldog,0.839097
878281511006478336,basset,0.32042
878776093423087618,Italian_greyhound,0.734684
879008229531029506,vizsla,0.960513
879376492567855104,Labrador_retriever,0.663601
879415818425184262,English_springer,0.383404
879492040517615616,German_short-haired_pointer,0.479896
879862464715927552,basset,0.813507
880095782870896641,miniature_pinscher,0.120298
880221127280381952,Chihuahua,0.238525
880465832366813184,golden_retriever,0.913255
880872448815771648,Pembroke,0.791416
881536004380872706,Samoyed,0.281463
881666595344535552,Saluki,0.529012
881906580714921986,Weimaraner,0.291539
882045870035918850,golden_retriever,0.00694063
882268110199369728,golden_retriever,0.762211
882627270321602560,Pembroke,0.542982
882762694511734784,Labrador_retriever,0.85005
882992080364220416,Eskimo_dog,0.466778
883117836046086144,golden_retriever,0.949562
883360690899218434,chow,0.987997
883482846933004288,golden_retriever,0.943082
883838122936631299,Doberman,0.610946
884162670584377345,German_shepherd,0.707046
884441805382717440,Pembroke,0.993225
884562892145688576,pug,0.5464060000000001
884876753390489601,chow,0.822103
884925521741709313,Italian_greyhound,0.259916
885167619883638784,malamute,0.8124819999999999
885311592912609280,Labrador_retriever,0.908703
885528943205470208,pug,0.369275
885984800019947520,Blenheim_spaniel,0.972494
886258384151887873,pug,0.943575
886366144734445568,French_bulldog,0.999201
886736880519319552,kuvasz,0.309706
886983233522544640,Chihuahua,0.793469
887101392804085760,Samoyed,0.733942
887343217045368832,Mexican_hairless,0.330741
887473957103951883,Pembroke,0.809197
887705289381826560,basset,0.821664
888078434458587136,French_bulldog,0.995026
888202515573088257,Pembroke,0.809197
888554962724278272,Siberian_husky,0.700377
888804989199671297,golden_retriever,0.46976
888917238123831296,golden_retriever,0.714719
889278841981685760,whippet,0.626152
889531135344209921,golden_retriever,0.953442
889638837579907072,French_bulldog,0.99165
889665388333682689,Pembroke,0.966327
889880896479866881,French_bulldog,0.377417
890006608113172480,Samoyed,0.957979
890240255349198849,Pembroke,0.511319
890609185150312448,Irish_terrier,0.487574
890729181411237888,Pomeranian,0.566142
890971913173991426,Appenzeller,0.34170300000000003
891087950875897856,Chesapeake_Bay_retriever,0.425595
891327558926688256,basset,0.555712
891689557279858688,Labrador_retriever,0.17027799999999998
891815181378084864,Chihuahua,0.716012
892177421306343426,Chihuahua,0.323581
